ID,stars,goods,views,forks
101972526,0,0,1,1
101972520,1,0,8,3
101972512,0,0,48,6
101972491,0,0,2,24701
101972490,0,0,2,271
101972488,0,0,2,1
101972485,0,0,1,19872
101972479,5,8,367,137
101972476,0,0,5,192
101972443,0,0,6,1
101972437,0,1,1,1376
101972424,0,0,4,1
101972415,0,0,2,1
101972403,0,0,10,6
101972401,0,0,1,1
101972398,0,0,1,6982
101972384,0,0,1,19872
101972378,0,0,7,1
101972375,3,4,66,6
101972373,0,0,1,1
101972370,0,0,1,1
101972366,1,2,23,5
101972364,0,0,2,1
101972361,0,0,2,1
101972352,1,1,6,1
101972350,0,0,2,88788
101972340,0,0,3,1
101972333,5,4,28,1
101972331,0,0,4,288
101972330,18,22,348,608
101972328,0,0,7,12
101972326,0,0,11,88788
101972320,0,0,2,1
101972313,0,0,43,1
101972297,0,0,1,1
101972289,0,0,4,88788
101972279,10,7,187,4
101972278,0,0,1,78456
101972261,0,0,1,1
101972255,1,1,112,9920
101972244,0,0,2,60387
101972227,1,1,4,1413
101972219,0,0,1,88790
101972210,0,0,3,24701
101972203,1,1,2,1
101972182,0,0,30,1
101972177,0,0,4,1
101972157,0,0,1,1
101972136,0,1,6,1
101972134,2,2,4,10617
101972130,0,0,1,22
101972129,0,0,3,1
101972127,0,0,3,1
101972125,0,0,2,192
101972105,1,2,34,1
101972102,0,0,2,1
101972100,0,0,4,2
101972080,0,0,1,117156
101972074,0,0,1,88791
101972071,0,0,1,117156
101972066,2,3,44,318
101972063,1,3,27,1
101972058,2,2,19,1
101972045,0,0,14,1
101972036,0,0,2,10182
101972027,1,1,3,1
101972024,0,0,1,26677
101972020,0,0,8,1
101972011,1,1,16,1
101972007,1,1,3,1
101971996,0,0,1,154
101971994,1,1,7,12
101971993,0,0,1,1
101971987,1,1,5,1
101971977,0,0,1,1
101971972,0,0,9,1
101971964,0,0,1,32885
101971954,0,0,12,1
101971951,1,2,15,2
101971947,0,0,3,2
101971946,0,0,1,1
101971941,0,0,6,1
101971925,0,0,1,1
101971904,0,0,1,10617
101971897,0,0,32,1
101971896,0,0,1,88807
101971895,0,1,10,39
101971889,3,3,3,1
101971886,0,0,5,1
101971884,1,1,1,27937
101971882,0,0,3,3
101971874,0,0,1,27340
101971872,0,0,1,1
101971870,0,0,1,78457
101971866,0,0,1,1
101971859,0,0,2,1
101971823,2,3,31,1
101971817,0,0,1,1
101971799,0,0,1,1
101971793,0,0,4,1
101971787,0,1,4,1
101971773,0,0,1,78457
101971770,0,0,1,78457
101971768,0,0,1,88807
101971766,0,0,2,56605
101971753,0,0,1,78457
101971752,0,0,2,1
101971727,0,0,1,1
101971724,2,2,56,15
101971723,0,0,1,78457
101971720,3,5,23,538
101971702,0,0,1,78457
101971696,0,0,9,2
101971694,0,0,1,26677
101971693,0,1,1,78457
101971676,0,0,1,26677
101971672,0,0,2,1
101971670,0,0,1,78457
101971660,0,0,1,23965
101971655,0,0,3,26677
101971653,0,0,3,1
101971625,0,0,1,1
101971618,6,7,20,2
101971608,9,9,161,4
101971606,11,12,179,12
101971600,0,0,1,1
101971594,0,0,1,2901
101971583,0,0,1,60387
101971582,0,0,3,2
101971569,0,0,1,1
101971561,0,0,1,4080
101971556,0,0,2,1
101971540,2,3,16,2070
101971539,1,1,13,1
101971536,0,0,1,4728
101971525,0,0,1,1
101971523,1,1,1,1
101971521,7,9,32,1
101971508,0,0,2,5
101971477,0,1,36,1
101971469,0,0,2,88807
101971463,0,0,6,1
101971429,0,0,3,1740
101971428,0,0,4,2
101971427,0,0,8,1
101971423,1,2,2,1
101971420,0,0,2,1
101971419,0,0,2,1
101971417,5,8,98,1081
101971415,1,1,1,12821
101971403,0,0,3,88808
101971399,0,0,1,590
101971394,2,2,18,16
101971385,0,0,4,526
101971383,1,1,7,27340
101971378,0,0,1,1
101971377,0,0,1,88808
101971374,1,1,3,1
101971370,2,2,25,5
101971364,0,0,1,1
101971359,2,2,22,2
101971353,0,0,1,88808
101971349,0,0,3,3
101971345,0,0,2,56605
101971344,1,1,5,1
101971342,0,0,10,3
101971325,1,1,2,1
101971321,0,0,2,6831
101971313,0,0,25,1
101971311,0,0,6,88808
101971298,4,5,44,4
101971291,0,0,2,1
101971284,1,1,37,82
101971277,0,0,6,1
101971259,0,0,2,1
101971253,0,0,1,96354
101971243,0,0,2,1
101971211,0,0,22,1
101971196,0,0,7,1
101971194,0,0,1,1
101971181,0,1,41,1
101971177,0,0,2,14
101971173,0,0,1,78457
101971142,0,0,1,58
101971139,0,0,1,27340
101971115,6,6,58,1
101971107,1,1,1,8371
101971104,0,1,5,1
101971102,3,3,10,1
101971097,1,1,4,1
101971095,0,0,2,1
101971082,0,0,1,1
101971076,1,1,6,439
101971064,0,0,6,216
101971054,0,1,1,1
101971033,0,0,1,1
101971032,0,0,9,82
101971030,0,0,15,1
101971023,0,0,3,1
101971012,0,0,1,1
101971011,0,0,1,1
101971005,0,0,3,1
101970986,0,0,4,1
101970983,0,0,1,19873
101970978,0,0,1,1
101970971,0,0,1,1
101970969,0,0,1,8371
101970964,0,0,3,590
101970958,0,0,1,1
101970957,2,3,75,1
101970953,1,1,1,1
101970950,0,0,2,1
101970947,0,0,3,1413
101970937,4,4,14,1
101970935,0,0,1,7271
101970928,0,0,1,28546
101970921,0,0,1,1
101970917,0,0,1,16004
101970913,0,1,1,1
101970910,3,4,59,2
101970898,0,0,1,1
101970892,0,0,1,8730
101970889,0,0,2,7652
101970888,0,0,2,1
101970872,3,2,190,1
101970863,1,0,118,2
101970862,0,0,2,1
101970861,0,0,6,1
101970859,0,0,5,1
101970851,0,0,1,1
101970850,0,0,1,1
101970846,0,0,2,3
101970842,0,0,2,1
101970839,0,0,3,1
101970837,0,0,1,1124
101970830,0,0,1,60388
101970825,1,1,186,1
101970822,0,0,2,12821
101970818,0,0,2,1
101970817,3,2,480,938
101970816,0,0,1,60388
101970815,0,0,1,1
101970814,0,0,3,1
101970813,0,0,1,15755
101970807,0,0,1,12821
101970806,2,1,3,1
101970802,0,0,1,1
101970800,2,2,61,2333
101970796,0,0,6,1
101970793,0,0,1,1
101970791,1,2,46,1
101970784,0,0,1,7920
101970776,0,0,2,1
101970775,0,0,1,1
101970756,14,21,250,2
101970753,0,0,1,1
101970751,0,0,8,170
101970747,0,0,6,3
101970745,0,0,3,1
101970742,0,0,2,1
101970731,2,3,109,7
101970730,0,0,2,1
101970726,2,2,4,1
101970720,0,0,2,1
101970719,0,0,12,1
101970717,4,5,30,16
101970700,0,0,1,95671
101970698,0,0,3,1
101970697,0,0,1,1
101970690,2,2,20,1
101970689,0,0,1,1
101970687,0,0,18,1
101970682,0,0,1,2901
101970673,0,0,2,1
101970665,0,0,1,8562
101970660,0,0,7,1
101970657,0,0,2,24701
101970653,0,0,1,1
101970652,6,6,136,2
101970650,0,0,1,1
101970648,0,0,1,8562
101970645,0,0,1,60389
101970642,0,0,2,10
101970636,0,0,1,1
101970635,0,0,11,11
101970634,0,0,1,1
101970628,5,6,239,2
101970620,0,0,1,1
101970599,0,0,1,7920
101970589,1,2,2,1
101970582,0,0,1,12821
101970578,0,0,3,1
101970566,0,0,7,745
101970565,0,0,1,34349
101970558,0,0,1,8371
101970556,0,0,1,95671
101970546,8,9,517,5
101970543,2,4,148,7050
101970535,0,0,8,65
101970531,0,0,9,1
101970525,0,0,6,1
101970513,2,2,2,1
101970509,0,0,1,1
101970507,0,0,11,9
101970496,1,1,1,1
101970492,0,0,1,1
101970486,0,1,36,17
101970481,1,2,9,1
101970474,0,0,3,1
101970467,0,0,1,96356
101970457,0,0,1,1
101970453,0,0,2,1
101970451,23,25,417,3
101970447,1,1,17,1
101970443,0,0,1,1
101970440,0,0,1,1
101970433,0,0,61,2
101970427,0,0,1,1
101970411,0,0,3,1
101970406,0,0,4,1
101970405,1,1,97,1
101970394,0,0,1,15755
101970391,0,0,1,1
101970388,0,0,1,1
101970380,0,0,1,1
101970367,0,0,8,1
101970365,0,0,1,4936
101970356,0,0,1,1
101970339,0,0,1,1
101970338,1,0,5,57
101970333,0,0,1,1
101970313,0,0,5,693
101970303,0,0,10,1
101970299,0,0,1,1
101970265,0,0,1,1
101970262,1,2,4,2
101970258,0,0,1,18008
101970253,0,0,1,1
101970251,0,0,1,1
101970233,0,0,2,1
101970221,9,10,141,33
101970211,0,0,3,1
101970207,0,0,3,1
101970192,3,3,100,1
101970183,0,0,3,1
101970176,1,1,4,1
101970171,2,1,4,1
101970170,0,0,9,1
101970169,0,0,1,2
101970166,1,1,2,1
101970164,0,0,6,1
101970162,0,0,1,1
101970146,1,2,10,2
101970145,1,2,2,1
101970137,0,0,1,1
101970135,0,0,2,87
101970131,0,0,1,19873
101970127,0,1,4,2
101970124,0,0,4,1
101970122,0,0,1,1
101970108,0,0,2,1014
101970100,0,0,9,1
101970099,0,0,1,1
101970098,1,3,14,1
101970092,0,0,1,1
101970086,2,3,8,1
101970081,0,0,5,1
101970080,0,0,3,1
101970079,0,0,8,1
101970065,0,0,2,912
101970061,2,3,278,2
101970060,0,0,1,11540
101970056,0,0,1,1
101970049,0,0,1,1
101970046,0,0,1,1
101970039,0,0,2,1
101970027,0,0,3,43
101970025,0,0,5,10
101970021,0,0,1,96357
101970018,0,0,1,4080
101970017,0,0,1,1
101970013,0,1,14,1
101970010,0,0,2,12140
101970009,0,0,3,10288
101970002,0,0,1,1
101969988,8,9,87,1
101969976,0,0,1,18008
101969973,0,0,2,1
101969965,0,0,2,1
101969947,80,102,2174,139
101969933,0,0,1,1
101969931,0,0,1,1
101969914,0,0,1,1
101969908,0,0,1,1
101969907,0,0,7,1
101969901,0,1,4,1
101969900,33,38,301,268
101969895,2,2,11,1
101969878,1,2,32,1
101969877,0,0,1,96357
101969876,0,0,24,1
101969869,1,1,2,1
101969866,0,0,8,1
101969815,0,0,8,3
